consumption_normalized,production_normalized,static_capacity_log,baseline_in,lag_96,input_temperature,input_insolation,input_windSpeed,timeOfDay_sin,timeOfDay_cos,dayOfYear_sin,dayOfYear_cos,dayOfWeek_sin,dayOfWeek_cos,avg_consumption_in,max_consumption_in,std_consumption_in,prod_std_dev_1h,prod_std_dev_4h,rolling_std_dev_1h,rolling_std_dev_4h,insolation_std_dev_1h,insolation_std_dev_4h,insolation_diff_1,insolation_diff_4,temperature_diff_1,temperature_diff_4,holiday,daylight,correction
0.695087853,0.509479734,3.963004024,0.597704083,0.856756272,11.33175588,0,4.025542872,0.464802098,-0.578413797,-0.045299204,0.429437667,-0.645835489,0.841382802,0.459443695,0.625429257,0.009601453,0.066505522,0.027644618,0.064570373,0.113258272,17.34741591,48.52535229,71.4380081,3.218508704,-0.756004019,-7.376730583,0,0,0
0.296228612,0.327917327,3.832178019,0.557682189,0.394214829,11.08241851,631.1801553,3.648583842,0.0298667,-0.541268446,-0.298361781,-0.413293157,-0.803151622,-0.30996632,0.501500687,0.849470565,0.0788389,0.056542309,0.054741164,0.062752116,0.076568917,34.80586758,22.94374274,71.71548347,87.28170832,0.223926874,-1.615301115,0,1,0
0.627968147,0.423088891,1.118280434,0.421700778,0.35796579,5.775898155,538.9472389,5.068304835,-0.677274398,-0.061785578,-0.274880407,0.050940615,0.913440868,-0.890534586,0.619868001,0.838343503,0.039752515,0.043159486,0.071979528,0.055175396,0.044745351,21.27011033,54.97206344,14.23772967,73.20809514,-1.946525286,-0.783139955,0,0,0
0.50073203,0.701258562,3.116725518,0.649626682,0.820675549,31.15375689,496.2582487,2.825508122,-0.832891325,-0.462875665,0.611429051,0.395665571,0.19871945,-0.591515787,0.592093266,0.759069153,0.051117279,0.01456162,0.070811802,0.073910628,0.00305937,27.93015411,55.46842216,-98.16445739,-30.90662367,-1.117927608,3.010124077,0,0,0
0.727865,0.384621626,3.775744952,0.500624342,0.568601448,11.77679531,422.2963094,2.828349742,-0.961742067,-0.798043786,-0.343641034,0.800528222,0.457312568,-0.162609713,0.542087589,0.900592451,0.043807006,0.044227931,0.075128636,0.019620604,0.090524896,19.68974725,39.79739785,23.04124327,40.48234088,1.5391972,-2.160005217,0,0,0
0.481121889,0.667138422,1.541726035,0.39434181,0.499639089,27.17158521,724.822544,6.358746566,-0.668503646,-0.665017822,-0.581881253,0.58438239,-0.369272513,-0.560730143,0.551916621,0.68725039,0.072920552,0.061253146,0.068728942,0.060091636,0.04555732,38.22350471,30.73419446,52.41999439,-3.509646678,-0.928219967,0.325593236,0,1,0
0.582789534,0.274058629,2.703835692,0.507188484,0.755985703,30.21316052,689.5052924,2.70241193,0.78171107,-0.705448873,-0.830623316,0.352722136,-0.213705741,-0.999545924,0.6696168,0.912790899,0.006750129,0.032487327,0.04478974,0.062530767,0.075284514,21.63019646,72.13818726,-4.053355272,-85.39329085,1.243428278,2.990060619,0,0,0
0.675748092,0.605960836,3.746464893,0.700075979,0.509157669,24.98310898,345.4244664,6.332625002,-0.516926317,0.946153596,-0.066613758,0.359266365,-0.526152012,0.830003075,0.548230743,0.815449367,0.049667793,0.067022282,0.044582981,0.025208754,0.03250539,35.51964259,57.37168266,87.2291935,129.0460741,0.355338196,-2.62593706,0,1,0
0.729863279,0.788313724,1.101837936,0.635022174,0.873901457,10.68379687,581.4104574,5.925182586,-0.291457346,0.518585014,-0.035735802,0.891849288,-0.806068658,0.687758822,0.591190876,0.766344741,0.047883625,0.065854906,0.024031458,0.019942588,0.062042874,26.55901972,46.56378454,42.99167807,5.519924253,-1.809267715,0.787950452,0,1,0
0.419955539,0.0056711,3.092260802,0.515134787,0.701688881,19.0373009,305.6686531,1.548386542,-0.789309031,0.935522931,0.681817421,-0.408351805,-0.641936725,0.484584463,0.816993659,0.798012636,0.040927272,0.073274657,0.113543251,0.035081157,0.071011572,28.85527628,32.94450675,28.41366886,204.8708258,0.635329195,-1.604543668,0,1,0
0.549824815,0.340620949,1.892047022,0.51507423,0.526813289,14.75804394,224.076367,3.644870695,-0.555277391,-0.120519027,-0.557522607,-0.997775812,0.595028091,-0.664370809,0.457631736,0.789273523,0.084524531,0.046104863,0.060403511,0.036769171,0.078057807,31.47755907,37.67277757,54.31903556,-162.549227,-0.117667302,-1.009267485,0,0,1
0.528758203,0.615414425,3.773188586,0.517836495,0.923596232,5.962981393,374.6565551,7.388218806,0.038449142,-0.443263037,-0.238017453,-0.456090881,0.35509161,-0.759272848,0.414815727,0.92202829,0.032253411,0.051747834,0.053254408,0.065068389,0.036555334,22.38175328,69.53885595,16.66849256,-55.67787728,-0.455467056,-1.606221668,0,1,0
0.502000615,0.459390923,3.913174735,0.757674798,0.509142762,18.24359282,672.4786945,3.037668938,0.215505366,0.596586394,0.616811478,-0.564217241,0.093857752,-0.864790501,0.678358966,0.692332087,0.065435924,0.068283746,0.032136238,0.037709224,0.105907328,32.10367114,52.06492911,-124.640525,3.263883669,0.244957093,-1.463714617,0,1,1
0.864818136,0.574229175,3.832799467,0.588193545,0.711314306,3.209602088,690.6250091,4.071191475,-0.509295372,-0.347492164,0.647247221,0.32366917,-0.049820254,0.448058378,0.532135694,0.723748076,0.057125056,0.048947879,0.148069737,0.03287303,0.052093156,45.30334564,41.74119399,-24.95694757,113.7381098,0.474633486,5.443824296,0,1,0
0.660747257,0.379202963,2.42264265,0.593004165,0.644893887,26.87679388,602.617084,5.924121787,-0.884535682,-0.401233253,-0.230777848,0.2674232,0.844868567,0.857615921,0.568176247,0.903630289,0.075230385,0.029975318,0.027800159,0.037767325,0.019765916,22.21905214,57.64533847,59.85840136,39.94693726,0.707591822,1.688911744,0,1,0
0.410867407,0.517317957,3.586127953,0.653028345,0.795261193,10.35382703,645.0191574,6.566781019,-0.217934262,-0.534988016,-0.081751953,0.186922765,-0.854530104,-0.138928358,0.521884362,0.740446506,0.036656218,0.031029143,0.047134562,0.072372647,0.066729297,41.71810143,37.78402719,-40.379567,31.04727542,1.178252848,2.203475724,0,1,0
0.737679292,0.468864553,3.533648196,0.573878916,0.83422668,17.01159656,603.2356574,4.496922228,-0.531593258,-0.740642044,-0.393428218,-0.967513114,-0.438798374,-0.761718656,0.574019986,0.890053308,0.035340622,0.044771099,0.072475105,0.050260867,0.071031259,44.98097633,72.51264545,-11.17362526,-112.7263793,0.408135913,0.983986974,0,0,0
0.91832343,0.733556412,1.95730142,0.524095785,0.604800622,17.83287872,371.703681,3.804979611,-0.560892154,-0.487073878,0.865109757,0.457556109,-0.300124293,0.024785641,0.759853811,0.969943598,0.071921398,0.014188772,0.078006389,0.046414979,0.074817683,21.83845011,70.29200802,-52.2418157,-115.6941397,-1.375634089,-3.212513577,0,0,0
0.754869789,0.550884169,3.486746422,0.530365015,0.486987319,12.41095026,586.3845089,7.844739723,0.919725605,-0.289360503,-0.762712469,-0.352939175,0.564851624,-0.302336185,0.680212846,0.759820497,0.058506426,0.037134822,0.088737962,0.04779989,0.110863972,15.44945395,43.00138893,89.19612976,32.25046603,-0.473645458,0.789915941,0,0,0
0.372094505,0.567520532,1.111022904,0.542839874,0.668995821,20.86693801,660.081905,8.477799328,0.232600972,0.347988416,0.867498846,0.330111978,0.98502924,-0.250350151,0.686222351,0.868136233,0.019101253,0.061930942,0.114228255,0.075841207,0.062906535,33.019609,40.56994629,84.07462287,-136.4105994,2.943048335,2.145859229,0,0,1
0.527364889,0.417624607,2.788809635,0.546277776,0.498342695,10.25096343,650.858266,6.957716102,0.113756886,-0.874870316,0.367732904,0.113156857,-0.51865897,0.242661248,0.458377294,0.684630772,0.0392139,0.003825077,0.07518473,0.035016565,0.066411411,24.52592477,10.72800202,-44.19344476,-53.18777503,0.72449106,-1.706798948,0,0,0
0.790036672,0.402478755,1.690026512,0.622762954,0.902008087,23.71297297,737.7826743,5.170636285,-0.168449793,-0.578986121,0.063144305,-0.314538149,0.748614668,0.437436227,0.484884626,0.87547333,0.057727653,0.070689642,0.028319076,0.076310166,0.036904469,48.68603219,27.77628843,7.364900019,50.09173291,2.369287301,1.930653334,0,0,0
0.49384958,0.413488362,1.361700657,0.555194589,0.6204803,1.540203198,641.6607694,3.383468557,-0.142111333,0.618047281,-0.934681878,-0.730847466,0.661245521,-0.778792802,0.316092134,0.819942399,0.066755284,0.062447484,0.052291646,0.054209926,0.094616605,30.3480754,29.90795338,-34.02470239,-98.23242723,1.395434082,1.40867242,1,0,0
0.666572914,0.578890428,1.230859605,0.623264008,0.545201767,16.2637958,570.2896415,3.339111187,0.081810008,-0.706156153,-0.048807616,-0.811162205,-0.550685205,-0.928819538,0.519061918,0.847303828,0.036415387,0.030804708,0.069234971,0.046791612,0.075529272,21.97800592,52.02785511,30.74723195,160.5355962,0.241802072,3.70408009,1,1,0
0.716195108,0.415803104,3.088866328,0.541928342,0.627702046,34.38928999,714.0300477,6.045028211,0.392859614,-0.314709707,-0.18450379,0.663036666,-0.20133484,0.988660605,0.695670319,0.735442793,0.00828512,0.050867817,0.122046781,0.10001801,0.057399168,18.52840489,45.10649443,25.48415386,122.3936344,0.30140707,-0.835566025,0,0,0
0.460960429,0.557954971,2.019624891,0.557863519,0.397931057,4.996686754,494.6957482,5.836796442,0.404292192,0.729317844,-0.677562376,0.836795084,-0.180654261,-0.534543302,0.651694652,0.633891658,0.060464464,0.040062955,0.018065836,0.02888721,0.012859759,40.89904959,29.81996769,40.58527858,-157.1419998,-0.03658004,-2.195221965,0,1,1
0.591071197,0.91508016,3.174300315,0.350179932,0.454257894,8.222550295,323.6250698,7.803197186,-0.656612185,-0.690149378,0.312819207,0.299576094,0.956441337,-0.89233895,0.577848674,0.850325206,0.025593586,0.064599807,0.096077295,0.042926285,0.113332366,24.28816026,45.78253936,16.59592239,-93.23712432,-1.737804616,-0.723256219,0,0,1
0.113809899,0.674224941,1.196069022,0.641632767,0.780062086,20.1390785,467.3866072,6.300900185,0.000225504,-0.834526329,0.942301815,-0.79313177,-0.638216197,-0.620249342,0.597769972,0.593659685,0.009653224,0.059653663,0.065397431,0.025351375,0.033169601,30.43828799,57.58005721,146.7703103,-228.5777244,0.018047252,2.871141986,0,1,1
0.446341854,0.434795294,1.945871013,0.584648848,0.501465858,16.79581782,351.019471,1.993839396,-0.17608381,-0.03092401,0.124377622,-0.195945566,0.598315942,-0.922084307,0.531111446,0.768264951,0.006646518,0.011998586,0.085134916,0.069049239,0.05226166,39.55802745,57.91759025,-51.39618825,-78.25913625,1.210674553,-3.656811762,1,1,1
0.562114777,0.740242784,2.618473877,0.649801011,0.442963353,18.50630099,364.964345,7.103895235,0.741053933,-0.395160977,0.429506553,0.4578784,-0.331614572,-0.216378211,0.620475888,0.894118187,0.066279617,0.051745248,0.056940159,0.083783779,0.080750335,25.15741648,21.50494579,-85.53016772,76.63884766,-0.599639995,-4.136751431,1,0,0
0.412832523,0.418384925,3.372169495,0.260374462,0.680497913,19.8918713,471.0962659,3.003878745,0.262837842,0.126816729,-0.863099095,0.559641768,0.461740692,0.604803569,0.676587828,0.819189774,0.052572349,0.035887443,0.034727021,0.083398456,0.034103262,29.54071171,48.07604779,-19.65451004,-41.38949423,0.411952999,0.178790558,0,0,0
0.844861696,0.092375093,1.956257509,0.75883747,0.777855623,21.34721469,341.5160158,4.232057456,0.065008133,0.607609781,-0.164666008,-0.763562755,-0.159977991,-0.3175111,0.438411321,0.994834264,0.045486872,0.041656651,0.082526183,0.074478975,0.025194707,29.8343159,29.24988835,-78.39941328,46.07972436,0.851591046,-0.885178586,0,0,0
0.385478793,0.298382738,2.877674129,0.536041037,0.707842997,26.09699842,438.4076941,5.500400413,-0.769210716,-0.725703024,-0.76728303,-0.999938562,0.156719526,-0.111633186,0.629964769,0.902510915,0.077780487,0.025436562,0.079632931,0.046047591,0.006281573,36.83324512,63.52593046,-74.6231135,-152.2334318,-0.909680439,0.015455786,0,0,1
0.533993327,0.125841616,3.657933245,0.660818282,0.749407153,19.09818657,121.2770666,8.99133498,0.211275779,0.161398169,0.225591671,0.424274092,0.665223547,0.351173547,0.693243487,0.734610161,0.062746494,0.074962741,0.089161709,0.04269518,0.091629909,35.90744336,61.76219625,-50.06573271,79.79752546,-0.451302864,1.890623542,0,1,0
0.619611087,0.429697303,2.847589565,0.446009407,0.486480737,12.58742345,542.6587415,11.21983711,-0.765592189,0.011017521,0.876964316,-0.286807648,0.60833113,0.01778814,0.558489971,0.802731338,0.082326001,0.060801236,0.059600861,0.016576605,0.053644413,27.79886269,36.52959161,-46.10944527,-55.51092279,-1.01791149,-1.105138692,1,1,0
0.816190993,0.503683676,1.698878424,0.611277391,0.3867284,21.72573701,500.2410951,6.213446118,-0.325586849,-0.711842428,0.323555465,-0.491037337,0.732846367,0.722891372,0.670070061,0.79526293,0.022145291,0.025204577,0.042005339,0.090717471,0.157818103,30.63649061,38.50932196,-47.7309051,1.216968228,-0.822165607,-3.746011662,1,0,0
0.384620677,0.835287462,1.073202345,0.444658444,0.825200048,33.99881935,336.5822738,4.633606763,-0.71431607,0.247996971,-0.846393903,-0.97420506,-0.880765349,0.73207135,0.881465444,0.641782324,0.049308988,0.013307788,0.01323639,0.059379562,0.040169348,26.28220988,43.08099424,25.91094752,-9.287450139,-1.287605284,4.088963114,0,0,0
0.774474563,0.565385475,3.610296622,0.487623104,0.551598024,13.67366254,631.8491337,6.069011297,0.384147294,-0.452719164,-0.29066759,0.080598814,0.384101106,-0.980178609,0.589565721,0.705960108,0.017665733,0.032286547,0.084581198,0.040160862,0.042356469,15.22387593,16.20809908,-25.30945305,-127.1548521,-0.900448461,-1.994456575,0,0,0
0.601534959,0.456179894,1.063808233,0.741403135,0.562375048,5.254706953,687.5140275,6.775310852,-0.587495772,-0.024331363,0.101326759,0.702301471,-0.720025247,0.556092613,0.639330705,0.743923909,0.045412353,0.048690053,0.072716684,0.076561138,0.053038211,32.57600857,55.0395226,-8.975728744,-115.3084332,1.419455681,-2.118074244,0,0,0
0.452773702,0.665881116,3.624105018,0.53093176,0.799229121,26.07080669,178.4880271,4.358664749,-0.216281254,-0.835455351,-0.193584488,0.915263293,-0.168362864,-0.0785328,0.526194292,0.59637795,0.045027683,0.044804117,0.031026521,0.03054471,0.07729404,48.92191761,45.9073318,44.71163873,96.7794469,-0.915477029,2.207440027,0,1,0
0.669315521,0.057772938,2.586811402,0.571743287,0.683434501,13.79618836,347.4550443,8.590422712,0.791349555,-0.080831886,0.667288021,0.131489901,0.09717683,0.977681083,0.618125116,0.804749347,0.062532273,0.065062656,0.04384279,0.058132441,0.0558939,21.16280859,64.55262624,-38.31612624,39.89921575,0.126459219,-0.768978242,1,0,0
0.629858954,0.547122912,3.817203096,0.637006773,0.668383166,-6.72669546,346.17153,5.460141518,-0.591367233,-0.387073064,0.629342009,0.028922655,-0.194521031,-0.033535848,0.646027162,0.775092816,0.050911278,0.055798394,0.045997236,0.046547417,0.088369966,22.2697029,33.52386173,-13.22729494,105.0049042,-0.502868754,-0.126779704,0,1,0
0.509967468,0.654173039,3.396349707,0.599568189,0.924750352,23.47421677,312.0193798,5.995486178,0.015610128,0.644762422,0.22366204,-0.829887229,0.039223352,0.973791891,0.619484234,0.63271061,0.062468143,0.059391381,0.015510467,0.062773543,0.040642348,21.29272228,40.71315578,18.2879993,32.46582355,1.178865937,0.965580248,0,0,0
0.610470313,0.204282751,3.993802332,0.565041891,0.503472265,9.64671814,665.8949684,6.331848504,-0.161456678,-0.886042546,-0.25308411,0.097745603,0.993052618,0.509138722,0.498030468,0.840421287,0.064068803,0.046537108,0.035469528,0.048728529,0.028552248,37.24591779,27.40212113,-97.07839003,14.29906348,1.311162297,2.167166206,0,0,0
0.54220296,0.728750809,2.052135446,0.5864961,0.739176019,14.09466718,461.2347722,5.843173221,-0.963751918,-0.16278545,-0.489327252,-0.240041842,-0.729565373,-0.502790231,0.620636177,0.871587274,0.093098574,0.012214025,0.025985089,0.020981442,0.016053558,34.48485454,34.93564155,-119.2452754,-172.6010619,0.864069982,-0.666921386,1,1,0
0.617027602,0.567699281,3.301564867,0.790341559,0.608551969,18.31980331,447.0970317,6.677881001,0.585516227,-0.083137152,-0.788251364,0.214270562,0.350912091,0.076789959,0.746219594,0.822703448,0.043694067,0.036086029,0.04762563,0.051511527,0.003292775,28.41462308,32.27027006,17.30586644,-27.03666968,0.306134553,3.039904012,0,0,0
0.699319601,0.416942417,2.205792741,0.54423812,0.640288842,16.9049968,99.22752712,3.765493627,-0.861908187,0.450012153,-0.290204633,-0.222547304,-0.207998067,0.984271279,0.644863576,0.767593182,0.031179546,0.061201795,0.037839075,0.070977283,0.054457929,20.81980938,64.93960518,24.60071403,-2.73843204,-0.231059537,-4.271599697,1,1,0
0.837902522,0.626556373,2.439626861,0.570109905,0.829270264,22.09451817,627.083606,3.883396492,-0.051489958,0.14857515,-0.173654966,-0.519401753,-0.733980402,0.715061216,0.696198719,0.859144215,0.054921672,0.038969541,0.011189852,0.049415672,0.060970591,30.92376792,39.52607227,103.2110067,195.3107198,-1.191874704,1.519574474,1,1,0
0.414327675,0.954138572,2.88251639,0.65506544,0.676175363,10.64513629,252.148321,2.799691534,0.12135659,0.334424674,0.35164585,-0.81006945,-0.682526473,-0.805266212,0.576298803,0.868022036,0.033954399,0.050061807,0.120677707,0.065502302,0.051056889,14.35377873,51.86263527,7.904743793,68.69566321,1.943528881,-1.679055116,1,0,0
0.919955006,0.536373251,3.621031343,0.660552593,0.680744412,20.13105798,511.9865261,5.879002461,0.256852913,0.554098571,0.316319649,-0.370163111,0.898546212,0.412743994,0.674990024,0.830740357,0.079639215,0.033625034,0.097576222,0.02908941,0.107302174,31.43426567,44.28854894,40.98698586,153.6061182,-0.759673018,2.744542633,0,0,0
0.30718683,0.549644117,3.952250408,0.668703031,0.760876101,12.40453322,555.4753876,6.557873007,0.377263259,0.724405947,-0.859783721,-0.806710331,0.759202993,-0.308840828,0.627926784,0.717538775,0.044335639,0.019403763,0.036629417,0.049474784,0.106840906,38.71524386,30.95802101,-9.773632179,59.75377059,0.663646347,0.284088958,0,1,0
0.577232236,0.40812782,3.304820242,0.613873022,0.545257091,22.38810481,772.1317192,5.915545732,-0.493455233,-0.372249007,-0.209481369,-0.646206098,0.814083921,-0.986035476,0.504908927,0.827660077,0.038688473,0.037533119,0.068172642,0.037509791,0.05995591,17.48800863,47.47549365,14.86136108,-71.13032269,1.059565573,-1.345810664,0,1,0
0.688247581,0.330031126,2.253300347,0.435699509,0.47411855,21.15367484,238.2359202,8.348984867,-0.980042447,0.076045411,-0.636442266,0.974672317,0.983065552,-0.193038062,0.6318521,0.919548065,0.040573686,0.046180949,0.072523953,0.064939617,0.016182367,14.67481723,58.98654998,83.36284209,11.71242161,-0.555280497,1.325682186,0,1,0
0.64214878,0.666067163,2.264071007,0.713343153,0.443278621,5.64561298,0,4.988807962,0.446887325,0.680216157,-0.686374589,-0.111792886,-0.58336922,-0.530491157,0.500830334,0.740337094,0.064368348,0.026886246,0.095732576,0.050629831,0.052998847,45.79437892,31.88360911,-106.1996409,23.62236463,1.038012527,1.786376694,0,0,0
0.506595072,0.328783235,3.212746905,0.435365461,0.305046512,25.85982116,536.769909,6.337483311,0.071313199,0.978902262,0.654604299,0.063743533,-0.289121325,0.637738541,0.536711973,1,0.04684506,0.035285775,0.035441849,0.063801474,0.052005358,23.8824036,62.13669186,20.68081288,-93.91555698,0.764213203,1.283788246,0,1,1
0.568781662,0.514313247,1.716331437,0.580263547,0.908431069,9.640365549,860.1022363,2.816598248,0.672235406,0.779038622,-0.916169567,0.747237057,0.33843806,-0.325338782,0.618932831,0.747436907,0.037166664,0.021210735,0.092763204,0.071754209,0.050285951,41.35947846,37.25418618,106.7793365,-38.43873766,1.727963835,-2.059392479,0,0,0
0.52604986,0.404468511,1.331422339,0.474572415,0.434518745,23.08057798,747.7892706,4.225800595,0.642776726,-0.257065475,-0.161634248,0.991137801,-0.03239492,0.655047388,0.629724427,0.803240701,0.083307038,0.062384898,0.043562841,0.063832372,0.049068433,28.46002335,42.75524111,14.10171096,-20.57669937,-0.469346466,-0.968034247,1,1,0
0.511595286,0.595795965,2.063866473,0.543586165,0.566811956,18.67287313,541.9318831,6.391075515,0.686652336,-0.609666966,-0.663592688,0.165428899,-0.163220933,-0.998804122,0.481076753,0.73275144,0.032876603,0.034110885,0.019924128,0.055462369,0.050396113,28.38045183,57.96024685,82.52864816,160.5619833,-1.285864017,-0.008145674,0,1,0
0.727440315,0.566732421,1.861716975,0.582876241,0.558478005,33.38183677,401.6727629,6.698204221,-0.02981068,-0.021214925,0.758660431,0.624947642,-0.284377501,-0.3843617,0.705398577,0.822327084,0.050711321,0.069055111,0.081724097,0.030035755,0.058403752,34.38412699,40.04845764,-31.46060748,-208.0740525,-0.505489755,-0.082519305,0,0,0
0.653552323,0.707507989,1.888924361,0.582135722,0.646111005,12.76534018,661.4245193,4.412066105,-0.332743208,0.483282904,0.114081027,-0.346117951,0.187561264,-0.517669571,0.657200628,0.625777831,0.063046123,0.070574957,0.098722753,0.049944278,0.050933767,21.16001143,50.56362289,-1.602374708,120.5818421,0.208853543,1.499490951,0,1,0
0.496063561,0.39799672,1.700823253,0.592192075,0.722360582,11.50683204,305.2907601,4.856801496,0.583116405,-0.014861858,-0.537238727,-0.388512085,0.151186857,-0.532865278,0.529527156,0.74539582,0.017373298,0.038379081,0.137637269,0.039338192,0.076249675,31.32497143,45.27963757,1.676235119,-93.6795235,0.058212727,-4.029802465,0,0,0
0.734939981,0.446025013,1.126279569,0.711371127,0.729071023,14.80580394,595.2715539,1.964252507,-0.097411774,-0.033638273,0.004854574,-0.194592558,-0.677084332,-0.86362676,0.44624152,0.69078788,0.05960521,0.019831025,0.024008242,0.043118721,0.080811061,26.18510585,51.9405201,-110.879554,-137.2079187,-0.393437896,0.668654109,1,1,0
0.646094928,0.304247257,1.053621804,0.59535343,0.512538384,11.96820217,601.0940318,4.285941598,-0.633115607,0.676460842,0.462972719,0.345014525,-0.056520325,-0.625751459,0.585509542,0.813533835,0.028897846,0.001717958,0.080967591,0.042509317,0.042680647,16.79506557,14.28891342,-58.40889139,117.994213,-1.909197459,-0.579962709,0,0,0
0.721929318,0.411141348,3.963167169,0.525584336,0.574931743,22.99941902,712.0419815,6.780766327,0.709948039,-0.277192442,0.916236018,0.364383379,0.106943552,0.11109914,0.555405629,0.899444738,0.066455656,0.010559259,0.047705963,0.030401489,0.10813196,33.37482075,22.55477277,-54.84375397,73.18980692,0.470482996,-1.677001233,1,1,0
0.694444326,0.575460099,2.283319401,0.646408717,0.642386993,-1.163106084,1051.932008,6.150410032,0.765119754,0.71958935,-0.559107992,-0.369521131,0.140573877,-0.417277854,0.611314046,0.864600619,0.03074698,0.012523304,0.083500761,0.010853228,0.040598131,27.36692193,59.23950509,41.1033039,125.4518702,1.972344479,-1.484973556,0,0,0
